"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1977","1977",72,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1978","1978",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1979","1979",72.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1980","1980",72.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1981","1981",72.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1982","1982",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1983","1983",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1984","1984",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1985","1985",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1986","1986",74.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1987","1987",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1988","1988",75.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1989","1989",75.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1990","1990",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1991","1991",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1992","1992",75.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1993","1993",76.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1994","1994",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1995","1995",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1996","1996",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1997","1997",77.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1998","1998",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","1999","1999",78,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2000","2000",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2001","2001",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2002","2002",78.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2003","2003",78.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2004","2004",79.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2005","2005",79.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2006","2006",80,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2007","2007",80.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2008","2008",80.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2009","2009",80.4,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2010","2010",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2011","2011",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2012","2012",81,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2013","2013",81.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2014","2014",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2015","2015",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","AUT","Austria","2016","2016",81.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1960","1960",72.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1961","1961",73.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1962","1962",73.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1963","1963",73.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1964","1964",73.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1965","1965",73.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1966","1966",73.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1967","1967",74.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1968","1968",73.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1969","1969",74.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1970","1970",74.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1971","1971",74.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1972","1972",74.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1973","1973",75,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1974","1974",75.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1975","1975",75.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1976","1976",75.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1977","1977",76.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1978","1978",76.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1979","1979",76.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1980","1980",76.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1981","1981",77.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1982","1982",77.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1983","1983",77.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1984","1984",78,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1985","1985",78.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1986","1986",78.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1987","1987",78.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1988","1988",79.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1989","1989",79.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1990","1990",79.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1991","1991",79.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1992","1992",79.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1993","1993",79.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1994","1994",80.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1995","1995",80.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1996","1996",80.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1997","1997",80.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1998","1998",80.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","1999","1999",81,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2000","2000",81,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2001","2001",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2002","2002",81.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2003","2003",81.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2004","2004",81.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2005","2005",81.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2006","2006",82.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2007","2007",82.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2008","2008",82.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2009","2009",82.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2010","2010",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2011","2011",83.3,"B","Break"
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2012","2012",83.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2013","2013",83.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2014","2014",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2015","2015",83.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","BEL","Belgium","2016","2016",84,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1960","1960",66.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1961","1961",67.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1962","1962",67.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1963","1963",67.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1964","1964",67.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1965","1965",67.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1966","1966",67.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1967","1967",67.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1968","1968",67.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1969","1969",67.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1970","1970",67.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1971","1971",67.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1972","1972",68.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1973","1973",68.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1974","1974",68.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1975","1975",68.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1976","1976",68.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1977","1977",69.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1978","1978",69.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1979","1979",69.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1980","1980",69.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1981","1981",70.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1982","1982",70.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1983","1983",70.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1984","1984",71,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1985","1985",71.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1986","1986",71.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1987","1987",72,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1988","1988",72.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1989","1989",72.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1990","1990",72.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1991","1991",72.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1992","1992",73,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1993","1993",73,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1994","1994",73.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1995","1995",73.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1996","1996",73.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1997","1997",74.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1998","1998",74.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","1999","1999",74.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2000","2000",74.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2001","2001",74.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2002","2002",75.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2003","2003",75.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2004","2004",76,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2005","2005",76.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2006","2006",76.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2007","2007",77.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2008","2008",76.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2009","2009",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2010","2010",77.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2011","2011",78,"B","Break"
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2012","2012",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2013","2013",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2014","2014",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2015","2015",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","BEL","Belgium","2016","2016",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1960","1960",69.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1961","1961",70.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1962","1962",70.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1963","1963",70.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1964","1964",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1965","1965",70.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1966","1966",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1967","1967",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1968","1968",70.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1969","1969",70.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1970","1970",71.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1971","1971",71.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1972","1972",71.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1973","1973",71.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1974","1974",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1975","1975",72.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1976","1976",72.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1977","1977",72.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1978","1978",72.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1979","1979",73.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1980","1980",73.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1981","1981",73.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1982","1982",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1983","1983",74,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1984","1984",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1985","1985",74.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1986","1986",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1987","1987",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1988","1988",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1989","1989",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1990","1990",76.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1991","1991",76.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1992","1992",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1993","1993",76.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1994","1994",76.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1995","1995",77,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1996","1996",77.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1997","1997",77.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1998","1998",77.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","1999","1999",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2000","2000",77.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2001","2001",78.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2002","2002",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2003","2003",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2004","2004",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2005","2005",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2006","2006",79.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2007","2007",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2008","2008",79.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2009","2009",80.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","BEL","Belgium","2010","2010",80.3,,
